4xQ0ietu_normal.jpg,My sister wrote an article about men incompetency during lockdown, it will be published soon in newspaper. Waiting anxiously ❤ Love you My Amor ❤
BBJzV-QY_normal.jpg,If all parties are sure that the nation is in distress then mandatory task is to activate their members to deal pakistani disasters of poverty Corona Locust like the spirit and utilising the supporters as they do in elections
r3KvmU4T_normal.jpg,U do feel sympathy fr others wen u hear that they have been infected with #coronavirus bt u never ever empathise. I can truly empathise now after becoming a victim of such a situation myself. 😔 May Allah protect us all
9cmOCKvc_normal.png,News Bulletin Capital City Police Lahore #coronavirus  #Covid_19  #lockdown https://t.co/sVKqfF5jmg
R6hMJjx4_normal.jpg,Stuff to do in quarantine: PM Imran Khan recommends reading “The Arab Conquest”.   #StayHome #SaveLives #Pakistan #COVID19 https://t.co/t05993qO7F
r3KvmU4T_normal.jpg,I'm realllyyy effing scared today. I got exposed to someone with #coronavirus...apparently his brother had it a while ago bt he never bothered to take precautions himself. I kept meeting him for a few days. All I can do now is pray and boost my #Immunity Plz pray for me guys! 😢
dthLFTp6_normal.jpg,Best Explanation of Corona SOPs https://t.co/HWsqmzdxgy
wNkatVY0_normal.jpg,19 photos from Texas, where the governor paused the next stage of reopening as coronavirus cases surge https://t.co/mudm6REnex
mz5mBHdg_normal.jpg,@lakkinama @FaheemYounus We can't afford complete curfew but the lockdown could have been lifted in step by step. But when we completely abolished it there was a sudden peak in cases. Now that selected lockdown in particular areas if implemented in true sense it can be beneficial
mz5mBHdg_normal.jpg,@lakkinama @FaheemYounus I think we did best when we imposed lockdown early and start ehsas program. This should be acknowledged by the higher authorities after that we could ease the things gradually but we suddenly lift up completely before eid. U know in Saudia there was a complete curfew on eid
nT_1EnDs_normal.jpg,Even my cute niece is taking all the precautions ❤️#cute #baby #babygirl #covid19 #coronavirus #socialdistancing https://t.co/rmyHzS8EsX
mz5mBHdg_normal.jpg,@lakkinama @FaheemYounus U r right. Europeans imposed lockdown in a true sense that worked for them. U see now there is downfall in cases in Europe. Now they are easing the things gradually and step wise and heading towards normal life. There is no confusion about it.
tWkJ2_Qf_normal.jpg,i think i speak for everyone when i say lockdown main pait nikal aaya hai 😅😬  so please drop some weight loss tips.
sQ3o0rjZ_normal.jpg,@jawad_khawaja1 Yesss! Emporium shop. During lockdown they did door to door deliveries
cHjcw3Df_normal.png,Killing of Kashmiris ; Done Ladakh gone; Done Corona V  ; Done Nepal ; Done Economy ; Done  Done ; Done https://t.co/fIgRyBNn13
N_DP0oty_normal.jpg,Just stepped on a weighing scale since lockdown started..  We have entered problem zone.
G_JCH0Si_normal.jpeg,27 more die in Punjab due to corona: toll now 1,629 https://t.co/bLRWVdYrmV
qbCCtdTa_normal.jpg,British High Commissioner Christian Turner appreciates the cooperation b/w Pakistan &amp; British Govt in ensuring safe travel amid Covid-19 challenges 👉Link: https://t.co/GfITHJgJqm #CapitalTv @CTurnerFCO @ImranKhanPTI #PakistanBritishGovt #PakUKRelations #COVID19 #COVID19Pakistan https://t.co/Feg0PXuH7M
mz5mBHdg_normal.jpg,@lakkinama @FaheemYounus This new living of life with covid starts with lockdown then you keep on easing gradually step by step. Recently Oxford study shows lockdown has prevented 3 millions from getting infected. So you have to give respect to Covid_19 if you want to adjust your life with it.
6RYITZfg_normal.jpg,@PunjabSingh_ Never set alarm in lockdown till now
aStSPECv_normal.jpg,Ever been alone on your own birthday… that sucks the most.but maina lockdown ma bhi manai 😁
sEcwkqrs_normal.jpg,Loss of sense of smell and taste as early symptoms of COVID-19 shall be part of Guidelines. These symptoms are also important to predict recovery from COVID-19 #COVID19 KEMU https://t.co/h1Uqk9B4kM
pcyNGUHy_normal.jpg,@UthoGhrJao Pury lockdown main mask e ni lia😂😂😂
rRnSvekr_normal.jpg,After the end of Corona, you need to wear the mask this way for 2 months.  To let your Ears come back to normal position! https://t.co/PhUbpu9CR2
FneOspaO_normal.jpg,Almost all major intersections of downtown Lahore are blocked  Lockdown is getting onto nerves now
xSjIvdR4_normal.jpg,Suppose today is last day of lockdown , sbh sb sy pehla kam kia kro gy ? 😜
DKjeWEdt_normal.jpg,@SarmadA92575839 @hamzashafqaat As per PM, there’s lockdown of 2 weeks only. U shd have vacated room due to online classes
1cxyz5-q_normal.jpg,@Umar_Khan10 @ImranKhanPTI Thanks for summing up the good deeds by PTI. I have recently recovered from Corona, N m overwhelmed by the excellent doctor services available 24/7 at 1166 and exceptional treatments by doctors and paramedical staff at expo centre. You forgot to add it. Proud supporter of IK 💪
2nJN2Q_e_normal.jpg,Ab ghareeb nhi maray gy log corona sy shayad bach jain....petrol ki price sy mar jain gy  @ImranKhanPTI  @FarooquiJameel   Shame on PTI govt.....
VxXIEXQV_normal.jpg,they tried to be impressed by Moron Niazi, but had to pay toll of hundreds of corona patients. so they reviewed their decision https://t.co/INmGP6sYCK
NXxKmW34_normal.jpg,Mohammad Hafeez’s second Covid19 test conducted by PCB has come negative. Finally he has won a series by 2-1.
AQkfohvw_normal.jpg,All information on Pakistan players Covid19 tests. #EngvPak https://t.co/w7ccRgQcY7
DCetZJOg_normal.jpg,Sheikh Zakzaky is detained in an overcrowded prison despite the #COVID19 pandemic with no date for his trial.   @AmnestyNigeria  @WHONigeria  @ResistTwTeam  #ZakzakyLifeMatters https://t.co/a0oCdqB6Gp
i_VacDYr_normal.jpg,fed up with this lockdown 😭😭
OKCCnksH_normal.jpg,@High0nTea Corona promotion lists b la betha 😂
X4RO4FbY_normal.jpg,From ' Hum kis gali ja rahy hain ' to ' Kismat ka khel sara ,phirta tha me awara '  #COVID19 affected us all 😐
M9JbIupy_normal.jpg,At this moment, Imran Khan is - Facing mafia - Facing corona - Facing border tension - Facing economic crisis - Facing media propaganda And now Facing abuses by own voters. Its a hard time for IK  but we hope that he will come out of this and rise again. IA #BehindYouSkipper ❤️ https://t.co/W7NwNZK5P0
flD3dj_E_normal.jpg,BBC News - Coronavirus: Delhi struggles to cope with Covid-19 surge https://t.co/GOoNlHdfKJ
default_profile_normal.png,@AajKamranKhan Kamran sb testing of corona reduce by govt about 50 %
En0W7uO0_normal.jpg,Go read this ProPublica story about a scheme to relabel non-medical masks for emergency workers https://t.co/Oo8cUilXpN
wNkatVY0_normal.jpg,Europe will bar Americans traveling from the US as the coronavirus pandemic spirals out of control in the states https://t.co/v4PcVVHiAj
wfECVT9l_normal.jpeg,#PTCL @PTCLOfficial @PTCLCares  In lockdown of DHA, @PTCLOfficial has forced locked down on cable too. Phase 1, Sector K is locked down for @PTCLOfficial .. phone silent..how to call? To whome to call?
D8YIAUfs_normal.jpg,#FreeYasinMalik Imprisonment of kashmiri leadership, Killing of  thousands of kashmiris, 326 days of inhuman lockdown in valley.  World mean while: https://t.co/fj2gX3j5VD
irJTq59X_normal.jpg,@sasta_weeknd @ImranKhanPTI Han yeh hota ha  But Sindh first day sy hi lockdown pr bht strict rha ha
Gwx0gNvb_normal.jpg,Alba has improved quite a lot defensively since restart of football after lockdown.  #CeltaBarca
PsUF2R2q_normal.jpg,Trending FOX BUSINESS News: Texas Gov. Abbott orders bars to close, limits businesses amid surge in coronavirus cases Abbott also put a stop to elective surgeries in the state’s largest counties for the time being in order to protect hospital space in th… https://t.co/4EcRZ5Gqra
wNkatVY0_normal.jpg,Coronavirus: Australian scientists first to recreate virus outside China – BBC News https://t.co/KwOJLs8z4B https://t.co/4Au8f1db6L
irJTq59X_normal.jpg,@sasta_weeknd @ImranKhanPTI Pakistan 🇵🇰  is the only country  among 57 Muslims majority countries that opt not to stop congregational Prayers  There was not a single day that gone without congregation since the start of #COVID19Pandemic
LMj5n3uq_normal.jpg,@DailyMailUK Their was no corona case in Pakistan when it was spreading in Europe shame on @DailyMailUK to encourage racial tension in Briton. Indians ! Don’t be happy on this after all you are also a brown for them that is the real story of Hatred behind the article .
7n-mjggM_normal.jpg,#کھسرانکلاڈکیت They play dirty politics in serious epidemic of Covid19,they should provide basic health facilities in sindh regarding corona, but they were totally failed.  @TM__Rocks  @ZarrarAnzal  @SARABY114 https://t.co/aytPMck1b7
oUlZ88F6_normal.jpg,Say no to everything in #Corona https://t.co/sF0fI8xefX
l6nWrETx_normal.jpg,There is several indications that Pakistan has #COVID19 maximum cases , Less figures shown cuz less tested conducted. https://t.co/T42N7cwN1e
default_profile_normal.png,@DC_Gurugram There is complete mismanagement of Corona handling. There is hardly any effort to contain corona. It's time to increase the testing capacity and monitor strictly. Looks like we are headed for doom. Authorities are Ill prepared for what's coming.
tWkJ2_Qf_normal.jpg,@DonutKhilaDo haven’t tried jaidday ki lassi so cant say also tension nahi leni bro corona khatam hone do phir mil ke chalain gay ye sab jaga ❤️❤️❤️
DCetZJOg_normal.jpg,Sheikh Zakzaki, this dear man who, by the will of God, has converted millions of people in Nigeria to Islam. He lost a number of his sons in a brutal massacre. He is currently in prison amid Covid19 pandemic and facing illegal charges. Release him immediately  #ZakzakyLifeMatters https://t.co/ZHCOL05CJM
CjV6gaE3_normal.jpg,Final decision on university &amp; college exams in Punjab in 2-3 days after Education Department meets VCs and also seeks direction from University Grant Commission’s directions in the matter, says @capt_amarinder #AskCaptain #COVID19 https://t.co/1uTkblXBSg
2u_Et7Xg_normal.jpg,When corona will end? 😞
DCetZJOg_normal.jpg,There's no justification whatsoever for the continue illegal detention of Shaikh Zakzaky amidst Coronavirus pandemic.  #ZakzakyLifeMatters https://t.co/pkYYPGZ9XU
k-MTDa3H_normal.jpg,Corona jani wtf. The deal was to cancel the board exams only.🤧
qplsx3_m_normal.jpg,So my 93 year old grand father recovered from corona today.
CjV6gaE3_normal.jpg,[Live] for this week’s edition of #AskCaptain. Together we will achieve #MissionFateh against #Covid19. https://t.co/sZcRD5BvtE
r9Ynfedi_normal.jpg,COVID-19 in Pakistan!  Is the worst yet to come or is it over? The number of new cases have declined steadily for the past 15 days, is that a good sign?  I have made a small snapshot about this for everybody, based on some international examples.  https://t.co/dL3q8aJOA8
P82q21Jm_normal.jpg,Six (few days back) Covid 19 positive National cricket players have recovered and are reported negative today.We can expect High performance from such a team.This is satisfying that this information is classified and bookmakers around the world are oblivious.#كورونا #coronavirus
5LbDXGnM_normal.jpg,There are numerous others who have mild to acute symptoms but they get false negative in results and waste their valuable time while believing that they don't have corona. The kits they are using are faulty and unreliable most of the results are false whether positive or negative
dSi8foZ__normal.jpg,@MariaSartaj We are addicted to A to Z Turns so why to worry . Lockdown helping to  read evert tweet and reply on merit though merit is very low :p
7O8gaeIJ_normal.jpg,The gift inside the goodie bag is - N95 mask 😷 for me (instead of chocolates), from my niece😮. She tells me the best gift she had for her birthday yesterday, was her IgG Antibody test for Corona, which came out strong ++. She recovered after 4 weeks🙏🏻. https://t.co/8UoxeAjvsJ
l4G-stW6_normal.jpg,@TalhaGDhillon For one moment it's 'Corona is flue' but boom the next moment it's not flue anymore. Speaking in hatred of NS won't make you the 'defender' of IK. Defend his work (if there's any). Nevertheless y'all OBL is a shaheed because my kam-aqal leader is a terrorist sympathiser.
2EPY5mq5_normal.jpg,@zaiinatif I miss them bruh haven't seen em since corona
18ApXi7Y_normal.jpg,@shahbazzahid @abbasnasir59 #theultimateremedy #CoronaVirusCure #cureforcorona #coronavirus #quranicradiation #ListenToSurrahAlrehman  Quran Pak is the solution in this time and ALLAH PAK is The Only Healer!!! https://t.co/BK6obP92ZX
OFlBKX3Z_normal.jpg,Selling the Camel milk in lockdown situation at NS interchange DHA phase 6,interesting https://t.co/qP3zSbBH3O
l4G-stW6_normal.jpg,@TalhaGDhillon yeah you got more difficult job because one day you have to  write a whole research paper on how lockdown is the only solution to fight corona while the very next day you have to defend that clown saying he would have never endorsed lockdown +
RjE_KrJ3_normal.jpg,@itsmeeAriba I used to play Table Tennis a lot but #COVID19 ne sb kabara kr dia :( No Other Hobby 😭
a-NMxn3A_normal.jpg,C O V I D 1 9 S U C K S #coronavirus
B3CbaOzX_normal.jpg,@SaifSiddiquiINC @Swamy39 I think you don't know about lockdown so go to library and read something about lockdown. And you can also study what was done in rest of the world.idiot
